Date,Open,High,Low,Close,Volume
15/05/2018 09:00:00,1064.3,1066,1064.3,1065.9,104
15/05/2018 09:15:00,1065.2,1066.2,1065.2,1066.2,205
15/05/2018 09:30:00,1062.5,1065.7,1062.5,1065.7,167
15/05/2018 09:45:00,1064.6,1068.9,1064.6,1068.5,98
15/05/2018 10:00:00,1066,1068.7,1066,1068.5,98
15/05/2018 10:15:00,1065.7,1067,1065.7,1066.9,46
15/05/2018 10:30:00,1065.1,1066.5,1065,1066.5,64
15/05/2018 10:45:00,1065.7,1068.6,1065.7,1068.6,69
15/05/2018 11:00:00,1065.5,1070,1065.5,1070,183
15/05/2018 11:15:00,1069,1074.7,1069,1074.7,208
15/05/2018 11:30:00,1070.4,1073,1070.4,1073,89
15/05/2018 13:00:00,1073,1078,1073,1077.9,98
15/05/2018 13:15:00,1075.7,1078.8,1075.4,1078.6,123
15/05/2018 13:30:00,1075,1079,1075,1079,220
15/05/2018 13:45:00,1076.4,1080.2,1076,1080,198
15/05/2018 14:00:00,1067,1078.5,1067,1078,255
15/05/2018 14:15:00,1061.1,1071.5,1058.2,1071.5,494
15/05/2018 14:30:00,1058.1,1063,1058,1062,193
15/05/2018 14:45:00,1058,1058,1058,1058,103
16/05/2018 09:00:00,1057,1058,1057,1057.9,72
16/05/2018 09:15:00,1054.7,1057.8,1054.7,1057.5,171
16/05/2018 09:30:00,1056,1059,1056,1059,169
16/05/2018 09:45:00,1059,1061.5,1059,1061.5,164
16/05/2018 10:00:00,1058,1062,1058,1061.8,115
16/05/2018 10:15:00,1060,1063.5,1060,1063.5,70
16/05/2018 10:30:00,1055,1061,1055,1060.8,286
16/05/2018 10:45:00,1053,1056,1052.1,1056,249
16/05/2018 11:00:00,1055,1058.9,1055,1058,182
16/05/2018 11:15:00,1054,1058.4,1053.5,1058.4,136
16/05/2018 11:30:00,1050.2,1053.5,1050,1053.1,166
16/05/2018 13:00:00,1049.1,1051.5,1049,1051.4,158
16/05/2018 13:15:00,1045,1052.9,1045,1052.9,413
16/05/2018 13:30:00,1044,1048.5,1043.4,1048,512
16/05/2018 13:45:00,1039,1048,1039,1047,590
16/05/2018 14:00:00,1039,1045,1038,1045,563
16/05/2018 14:15:00,1037,1043.6,1036.3,1043.6,528
16/05/2018 14:30:00,1036.3,1041.4,1036.3,1041,315
16/05/2018 14:45:00,1040.8,1040.8,1040.8,1040.8,175
17/05/2018 09:00:00,1038.1,1041,1038.1,1040.8,406
17/05/2018 09:15:00,1035.5,1040.5,1035,1040,613
17/05/2018 09:30:00,1032,1035.5,1032,1035.5,821
17/05/2018 09:45:00,1034,1036.5,1033,1036.5,1193
17/05/2018 10:00:00,1029.3,1035,1027,1035,596
17/05/2018 10:15:00,1025,1030.5,1024.1,1030,1205
17/05/2018 10:30:00,1025.5,1029.8,1025.1,1029.5,909
17/05/2018 10:45:00,1024,1027,1022.5,1026.8,766
17/05/2018 11:00:00,1023,1030.4,1023,1029.9,970
17/05/2018 11:15:00,1028.2,1032,1028.2,1031,799
17/05/2018 11:30:00,1026.2,1033.9,1026,1033.9,563
17/05/2018 13:00:00,1033.5,1036.8,1033.5,1036.1,1069
17/05/2018 13:15:00,1026.5,1033.8,1026.2,1033.5,1752
17/05/2018 13:30:00,1021.1,1028,1020.5,1027.9,1907
17/05/2018 13:45:00,1022.2,1028,1022,1028,1769
17/05/2018 14:00:00,1020.1,1027.5,1020.1,1026,1946
17/05/2018 14:15:00,1012.2,1025.9,1012,1025.5,2848
17/05/2018 14:30:00,1013,1018,1012.6,1017.3,1197
17/05/2018 14:45:00,1010,1010,1010,1010,988
18/05/2018 09:00:00,1013,1015,1013,1014.4,1749
18/05/2018 09:15:00,1013,1015.5,1012.5,1015.3,1907
18/05/2018 09:30:00,1013.5,1016,1013.2,1015.5,2944
18/05/2018 09:45:00,1010.6,1014.5,1009,1014.4,2767
18/05/2018 10:00:00,1008.1,1012.8,1008.1,1012.7,4150
18/05/2018 10:15:00,1010.3,1014.2,1010.2,1014.2,2275
18/05/2018 10:30:00,1009,1014,1008.7,1013.4,3429
18/05/2018 10:45:00,1003,1009.2,1002.6,1008.7,4639
18/05/2018 11:00:00,1003.5,1007.4,1003,1006.9,3187
18/05/2018 11:15:00,999.2,1003.9,998.9,1003.5,3851
18/05/2018 11:30:00,998.1,1000.7,997.7,1000.7,2102
18/05/2018 13:00:00,999.5,1002.4,997.3,1002.4,1690
18/05/2018 13:15:00,994,998.5,993.5,998,4977
18/05/2018 13:30:00,995.5,1001,995.5,1000.5,3701
18/05/2018 13:45:00,997.8,1011,997.2,1011,6352
18/05/2018 14:00:00,1002,1011,1001,1009,6741
18/05/2018 14:15:00,1007,1026,1006,1026,7951
18/05/2018 14:30:00,1025,1029.8,1024.5,1029,3806
18/05/2018 14:45:00,1026.9,1026.9,1026.9,1026.9,1704
21/05/2018 09:00:00,1027.5,1028.7,1027.5,1028.7,1068
21/05/2018 09:15:00,1025.7,1029.4,1025.2,1029.3,2220
21/05/2018 09:30:00,1024,1026.6,1023.2,1026.6,2575
21/05/2018 09:45:00,1025.7,1028.9,1025.5,1028.1,2505
21/05/2018 10:00:00,1021,1025.5,1020.3,1025.1,3096
21/05/2018 10:15:00,1021.5,1025.4,1020.6,1025,2640
21/05/2018 10:30:00,1017.7,1023,1017.5,1022,4737
21/05/2018 10:45:00,1018.1,1024.4,1018,1023.5,4916
21/05/2018 11:00:00,1022.5,1028.4,1022.5,1028.4,6674
21/05/2018 11:15:00,1027.1,1033,1027,1032.5,6053
21/05/2018 11:30:00,1028,1032.4,1027.7,1031.9,1905
21/05/2018 13:00:00,1032,1034.9,1031,1034.9,2431
21/05/2018 13:15:00,1021,1032.8,1020,1032.8,7122
21/05/2018 13:30:00,1015,1023.6,1014.1,1020,7854
21/05/2018 13:45:00,1013.1,1022.9,1012,1022.9,5996
21/05/2018 14:00:00,1005,1015.5,1004.8,1015,7905
21/05/2018 14:15:00,998.1,1012.6,997.2,1007.3,6961
21/05/2018 14:30:00,997,1003,996,1001.3,2811
21/05/2018 14:45:00,992.5,992.5,992.5,992.5,1556
22/05/2018 09:00:00,988.7,991.8,988.2,990.3,1407
22/05/2018 09:15:00,986.5,991.5,986,991,3442
22/05/2018 09:30:00,980.6,991.5,979.1,990.6,4825
22/05/2018 09:45:00,980.6,986,980.1,986,4602
22/05/2018 10:00:00,983.5,989.6,982.2,989,4088
22/05/2018 10:15:00,984,989.5,983.5,988.5,4028
22/05/2018 10:30:00,982,988.7,980.2,988.6,4379
22/05/2018 10:45:00,988.6,996.5,988.5,996,6226
22/05/2018 11:00:00,983.1,996,982.5,994,6282
22/05/2018 11:15:00,973.9,984.7,973,984.1,6838
22/05/2018 11:30:00,968,977,966.8,976.8,2149
22/05/2018 13:00:00,964.4,968,963.5,967,2971
22/05/2018 13:15:00,964.1,973,963,973,5134
22/05/2018 13:30:00,957.1,970,957,969.6,5887
22/05/2018 13:45:00,955.3,969,955,969,7615
22/05/2018 14:00:00,955.5,967.9,955,967.9,5399
22/05/2018 14:15:00,957.2,967.8,957,967,5163
22/05/2018 14:30:00,958.1,964.1,957.1,964,2358
22/05/2018 14:45:00,964,964,964,964,1208
23/05/2018 09:00:00,959,963.5,958,962,1473
23/05/2018 09:15:00,957,961.5,956.6,961,2962
23/05/2018 09:30:00,958.2,963.4,958,963.4,3856
23/05/2018 09:45:00,963.3,967.5,962.6,967.2,5777
23/05/2018 10:00:00,963,968.7,962.8,968.7,3811
23/05/2018 10:15:00,963,969.6,961.5,968.5,4646
23/05/2018 10:30:00,961.9,968.5,960.2,968,4379
23/05/2018 10:45:00,954.8,961,954,960,7150
23/05/2018 11:00:00,954.5,960.4,954.1,960,3807
23/05/2018 11:15:00,949,960.3,948,959.5,5159
23/05/2018 11:30:00,947,952,946.5,951,2350
23/05/2018 13:00:00,947.7,953,947,952,2405
23/05/2018 13:15:00,951.5,959,949.9,958.5,4868
23/05/2018 13:30:00,956,968.9,955.3,967.9,6963
23/05/2018 13:45:00,961.9,969.5,961.1,969,7855
23/05/2018 14:00:00,963,978.8,961.1,978,8274
23/05/2018 14:15:00,973,982,972,981.8,6184
23/05/2018 14:30:00,979,982,979,981,2656
23/05/2018 14:45:00,972.5,972.5,972.5,972.5,1701
24/05/2018 09:00:00,972,973.9,971.7,973.6,1009
24/05/2018 09:15:00,968.8,973.4,967.7,973.4,2643
24/05/2018 09:30:00,968,971.4,967.5,971.4,3564
24/05/2018 09:45:00,971,974.1,971,973.6,3784
24/05/2018 10:00:00,967.1,973.6,966.2,973.1,4500
24/05/2018 10:15:00,964.3,969.3,964.1,968.9,3951
24/05/2018 10:30:00,966,971.9,966,971.9,3379
24/05/2018 10:45:00,957.3,968.5,957,967.5,5722
24/05/2018 11:00:00,954,960,953.1,960,4990
24/05/2018 11:15:00,955,960,954.2,959.3,4682
24/05/2018 11:30:00,954,958.6,954,957.8,2013
24/05/2018 13:00:00,950,956.9,950,955.9,3079
24/05/2018 13:15:00,949.5,954,949,954,6021
24/05/2018 13:30:00,954,964,954,963,6866
24/05/2018 13:45:00,960,971.5,960,971.4,8906
24/05/2018 14:00:00,960.8,969.9,959,969.5,7358
24/05/2018 14:15:00,949,959,948.8,956.9,8966
24/05/2018 14:30:00,956,961.4,955.3,960.9,2903
24/05/2018 14:45:00,957,957,957,957,941
25/05/2018 09:00:00,956.7,958,956,958,769
25/05/2018 09:15:00,955.9,958.7,955.2,958.4,2147
25/05/2018 09:30:00,952.1,956.2,952,955.4,3774
25/05/2018 09:45:00,954.1,957.4,954,957.2,2740
25/05/2018 10:00:00,952.3,955.5,952.2,955.4,2869
25/05/2018 10:15:00,953.5,960,953.5,959.1,3254
25/05/2018 10:30:00,956.5,960.4,956.3,960.3,4821
25/05/2018 10:45:00,953.5,959.4,953,958.9,4393
25/05/2018 11:00:00,953.9,959.5,953.7,959.3,4210
25/05/2018 11:15:00,956,960,955.6,959.5,3639
25/05/2018 11:30:00,956,958.8,955.6,958.8,1091
25/05/2018 13:00:00,957.2,960,956.9,960,1765
25/05/2018 13:15:00,959,965.7,959,965,6005
25/05/2018 13:30:00,958.8,966.2,956.1,965.5,7340
25/05/2018 13:45:00,952,958.4,951,958,6303
25/05/2018 14:00:00,948,953.3,947,952.9,7775
25/05/2018 14:15:00,943.8,955,941,954,7205
25/05/2018 14:30:00,935,940,934,936,4134
25/05/2018 14:45:00,930,930,930,930,2384
28/05/2018 09:00:00,924.3,927.5,924.3,926,1398
28/05/2018 09:15:00,921.8,925.5,921,925.4,2737
28/05/2018 09:30:00,922.6,926,922.1,926,3981
28/05/2018 09:45:00,922.5,925.7,921.5,925.2,3010
28/05/2018 10:00:00,922.7,927.5,922.2,926.9,2858
28/05/2018 10:15:00,916.2,922.5,915.3,922.4,4586
28/05/2018 10:30:00,917,921,916.6,921,3552
28/05/2018 10:45:00,916.5,923.9,915.7,923,4438
28/05/2018 11:00:00,918.8,923.9,918.5,923,3175
28/05/2018 11:15:00,911.2,922.4,909.7,921.9,5544
28/05/2018 11:30:00,909,912,908,911.6,2216
28/05/2018 13:00:00,910.2,913.9,910,912.9,1465
28/05/2018 13:15:00,903.9,912.4,903,912.1,4790
28/05/2018 13:30:00,904.6,914,904.1,913,5275
28/05/2018 13:45:00,905.5,911.5,904,910.9,3963
28/05/2018 14:00:00,897,905,896,904.1,7759
28/05/2018 14:15:00,893,902,892,902,5607
28/05/2018 14:30:00,883.1,892.1,882.6,892,3286
28/05/2018 14:45:00,883.5,883.5,883.5,883.5,1412
29/05/2018 09:00:00,881,885,880.3,884.5,1608
29/05/2018 09:15:00,883.6,889,883.5,889,3334
29/05/2018 09:30:00,883,887.4,881.3,886.9,5327
29/05/2018 09:45:00,885,889.9,884.6,889.5,4749
29/05/2018 10:00:00,885.9,888.9,885.4,888,3716
29/05/2018 10:15:00,887.2,893.4,887.2,893,4510
29/05/2018 10:30:00,890.1,900,889.5,900,5119
29/05/2018 10:45:00,900,909.7,900,909,8514
29/05/2018 11:00:00,905,913.2,904.4,912,6873
29/05/2018 11:15:00,909,916.9,909,916.2,5729
29/05/2018 11:30:00,914.5,917.6,914.3,917,2413
29/05/2018 13:00:00,917,921,916,920.8,2966
29/05/2018 13:15:00,918.9,923.5,918.8,923.1,5058
29/05/2018 13:30:00,919,931.8,919,931.3,6336
29/05/2018 13:45:00,931,935.5,930.5,935.3,4991
29/05/2018 14:00:00,907.2,932,907,927.5,10573
29/05/2018 14:15:00,909,928.2,909,927.9,8269
29/05/2018 14:30:00,920,927.9,918,926.5,3165
29/05/2018 14:45:00,924,924,924,924,1623
30/05/2018 09:00:00,920,923.9,920,923.1,1402
30/05/2018 09:15:00,915.7,921,915.5,920.2,3549
30/05/2018 09:30:00,913.2,920.9,913.1,920.8,4498
30/05/2018 09:45:00,908.8,916.3,908.3,916,5365
30/05/2018 10:00:00,900.1,911,898.8,910.6,6685
30/05/2018 10:15:00,896.5,909.5,895,908.9,5871
30/05/2018 10:30:00,902,912,902,911.5,7665
30/05/2018 10:45:00,903,916.6,901.8,916,6934
30/05/2018 11:00:00,915,926,915,925,7788
30/05/2018 11:15:00,917,924.5,915.3,921,5774
30/05/2018 11:30:00,921,928.5,920.5,928.5,2490
30/05/2018 13:00:00,925,931,924.2,929,3242
30/05/2018 13:15:00,907,926,905,925.1,9766
30/05/2018 13:30:00,906,921.4,906,920,9148
30/05/2018 13:45:00,909,923,908.2,923,9161
30/05/2018 14:00:00,914,923.5,913,923,9060
30/05/2018 14:15:00,914,924.9,913,923,7897
30/05/2018 14:30:00,908,917,908,916,4881
30/05/2018 14:45:00,908,908,908,908,2183
31/05/2018 09:00:00,911.5,913,911.2,913,1612
31/05/2018 09:15:00,909,915.2,908.1,915.2,3743
31/05/2018 09:30:00,912,916.7,911.8,916,5682
31/05/2018 09:45:00,914.5,921.5,914.1,921,5707
31/05/2018 10:00:00,918.1,923,917,922.5,5889
31/05/2018 10:15:00,921.4,924.5,921,924,5281
31/05/2018 10:30:00,922,927,921.7,926.5,4796
31/05/2018 10:45:00,923.1,931.6,922,931.5,6478
31/05/2018 11:00:00,928.9,933.8,928.5,933,5047
31/05/2018 11:15:00,924,933.5,924,932,7384
31/05/2018 11:30:00,926.1,929.4,925.2,929,2459
31/05/2018 13:00:00,928.5,933.5,928.5,932.4,2765
31/05/2018 13:15:00,930,933,929.5,933,3595
31/05/2018 13:30:00,926.8,932.5,926.1,932.3,5390
31/05/2018 13:45:00,927.5,937,927,936,7388
31/05/2018 14:00:00,936,943,935.7,942.5,7515
31/05/2018 14:15:00,938.1,944.3,938,944.3,5402
31/05/2018 14:30:00,939.5,945.7,939.5,945.5,2841
31/05/2018 14:45:00,940.5,940.5,940.5,940.5,1699
01/06/2018 09:00:00,937,938.3,936.8,938.3,1167
01/06/2018 09:15:00,937.5,941.9,937,941.7,3654
01/06/2018 09:30:00,940.6,942.5,940.1,942,4431
01/06/2018 09:45:00,941.2,949.4,941.2,949,5948
01/06/2018 10:00:00,946.4,952,946.3,952,4931
01/06/2018 10:15:00,952,956,951.5,956,4918
01/06/2018 10:30:00,953.2,956.2,952.5,956,4055
01/06/2018 10:45:00,954.7,963.6,954.6,963,5092
01/06/2018 11:00:00,956,963.4,955.5,963.1,4839
01/06/2018 11:15:00,954.8,961,954,960,4937
01/06/2018 11:30:00,957.2,961.2,957.1,961.2,1958
01/06/2018 13:00:00,958,961.7,957.6,960,1862
01/06/2018 13:15:00,953.5,961,953,959.5,5698
01/06/2018 13:30:00,953.5,959,951.1,958.9,5286
01/06/2018 13:45:00,945.2,955.9,945.2,955.5,7014
01/06/2018 14:00:00,943.1,955,942.3,954.5,8191
01/06/2018 14:15:00,947.5,955.2,947.2,955,6475
01/06/2018 14:30:00,955.8,960,955.8,959.7,3688
01/06/2018 14:45:00,957.5,957.5,957.5,957.5,1580
04/06/2018 09:00:00,953.5,956.4,953.1,956.4,1286
04/06/2018 09:15:00,955.6,960.7,955.6,960,2711
04/06/2018 09:30:00,961.7,973,961.7,972.5,6637
04/06/2018 09:45:00,966.6,974.9,965.5,974.5,5346
04/06/2018 10:00:00,969,974,966,973.9,4443
04/06/2018 10:15:00,964.1,970,964.1,969,5356
04/06/2018 10:30:00,966,971.3,965.2,971.3,4332
04/06/2018 10:45:00,968,975,966.8,973.8,6196
04/06/2018 11:00:00,968.5,977.9,968,977,5453
04/06/2018 11:15:00,974.3,977.3,973.6,977,4875
04/06/2018 11:30:00,973.7,975.9,973.5,975.7,1675
04/06/2018 13:00:00,974.9,977.8,974,977,1745
04/06/2018 13:15:00,975.3,979.7,975.2,979.7,3734
04/06/2018 13:30:00,978.3,984.5,978.2,983.6,6652
04/06/2018 13:45:00,977.2,982,977,981.4,5623
04/06/2018 14:00:00,979,983.2,978.5,982.8,4015
04/06/2018 14:15:00,977.5,982.1,977,982,4862
04/06/2018 14:30:00,980.3,982,979,981.1,2191
04/06/2018 14:45:00,980.5,980.5,980.5,980.5,1083
05/06/2018 09:00:00,984,987.5,984,987.5,1468
05/06/2018 09:15:00,982.5,987.3,982.5,987.3,4193
05/06/2018 09:30:00,987.2,991.8,987.2,991.2,6142
05/06/2018 09:45:00,986,989.5,984.8,989.3,5591
05/06/2018 10:00:00,986.5,989.7,986.1,989.5,4054
05/06/2018 10:15:00,983.1,987.3,983.1,987,4685
05/06/2018 10:30:00,984,988.9,983.5,988.9,4075
05/06/2018 10:45:00,987.5,990.4,987.2,990,4299
05/06/2018 11:00:00,984.9,988.5,984.1,987.9,4613
05/06/2018 11:15:00,985.6,989.4,985.5,988.9,3748
05/06/2018 11:30:00,988,989.3,987.3,989.1,1467
05/06/2018 13:00:00,989.5,991,988.6,991,2240
05/06/2018 13:15:00,987.5,990.2,987,990,3077
05/06/2018 13:30:00,981.3,988.4,981.3,987.9,6355
05/06/2018 13:45:00,980.3,984.8,979,984,7632
05/06/2018 14:00:00,977.7,982.4,977.6,982,5577
05/06/2018 14:15:00,980.1,987.5,980.1,987.5,5223
05/06/2018 14:30:00,986.5,989,985.8,988,3126
05/06/2018 14:45:00,990,990,990,990,1744
06/06/2018 09:00:00,991.5,993,991.2,993,1281
06/06/2018 09:15:00,987.4,991.5,987,990.9,3576
06/06/2018 09:30:00,988.9,991.9,988.9,991.9,4971
06/06/2018 09:45:00,988,990.9,987.6,990,3442
06/06/2018 10:00:00,989.2,993.5,989.1,993.3,3657
06/06/2018 10:15:00,993.7,997,993.5,996.3,5414
06/06/2018 10:30:00,993.8,997.7,993.7,997.3,4202
06/06/2018 10:45:00,994,997.6,993.7,996.7,3321
06/06/2018 11:00:00,991.6,996,991.4,995.6,3297
06/06/2018 11:15:00,991,993.5,990.4,993,3891
06/06/2018 11:30:00,992.5,994.3,992.5,994,1575
06/06/2018 13:00:00,992.9,995.7,992.5,995.1,1423
06/06/2018 13:15:00,995,996.9,994.7,996.5,3569
06/06/2018 13:30:00,995.5,998.9,995.2,998.6,4397
06/06/2018 13:45:00,995.2,998.5,994.8,998.1,4129
06/06/2018 14:00:00,997.9,1004.5,997.6,1003.8,5456
06/06/2018 14:15:00,1003.6,1009.4,1003.5,1009.3,6201
06/06/2018 14:30:00,1008.7,1018.9,1008.6,1018,3237
06/06/2018 14:45:00,1019,1019,1019,1019,2134
07/06/2018 09:00:00,1020,1022,1020,1022,1257
07/06/2018 09:15:00,1020.8,1023.3,1020.3,1023.2,2555
07/06/2018 09:30:00,1020,1025,1020,1024.8,3666
07/06/2018 09:45:00,1021.9,1024.8,1021.7,1024.7,4301
07/06/2018 10:00:00,1022.6,1024.8,1022.6,1024.6,2950
07/06/2018 10:15:00,1020.3,1022.7,1020,1022.5,3888
07/06/2018 10:30:00,1021.4,1026.7,1020.7,1026.1,4377
07/06/2018 10:45:00,1023.9,1027.7,1023.5,1026.9,3785
07/06/2018 11:00:00,1021,1026.7,1018,1026.5,4691
07/06/2018 11:15:00,1014,1019.7,1013.3,1019,7632
07/06/2018 11:30:00,1012.4,1017.3,1012.4,1017.2,3353
07/06/2018 13:00:00,1013.7,1017,1013.4,1016.5,2413
07/06/2018 13:15:00,1015,1022.1,1015,1022,5680
07/06/2018 13:30:00,1020.6,1023.3,1019,1023,6580
07/06/2018 13:45:00,1017.2,1022.4,1016.7,1022.3,5849
07/06/2018 14:00:00,1020.8,1026.5,1019.7,1025.9,7506
07/06/2018 14:15:00,1020,1025.4,1016.5,1024.5,6666
07/06/2018 14:30:00,1013.2,1018.7,1012,1016,5270
07/06/2018 14:45:00,1016,1016,1016,1016,1550
08/06/2018 09:00:00,1014.9,1016.4,1014.6,1016.4,882
08/06/2018 09:15:00,1012.2,1016.5,1012.2,1016.5,3075
08/06/2018 09:30:00,1013.5,1016.2,1013.5,1015.9,3845
08/06/2018 09:45:00,1015.4,1020,1015.1,1019.9,5296
08/06/2018 10:00:00,1015.6,1018,1015.4,1017.8,3811
08/06/2018 10:15:00,1016.5,1019.4,1016.5,1019.1,3579
08/06/2018 10:30:00,1015,1017.8,1014.5,1017,3533
08/06/2018 10:45:00,1011,1017,1010.9,1016.2,6218
08/06/2018 11:00:00,1012.6,1015.2,1012.1,1015,3110
08/06/2018 11:15:00,1013.6,1017.5,1013.4,1017.2,3639
08/06/2018 11:30:00,1014,1015.6,1013.6,1015,1437
08/06/2018 13:00:00,1013.5,1015,1012.8,1015,1310
08/06/2018 13:15:00,1010.8,1013.7,1010.3,1013.5,3959
08/06/2018 13:30:00,1010.5,1016.5,1010.5,1016,5619
08/06/2018 13:45:00,1014.8,1018.5,1014.8,1017.8,4927
08/06/2018 14:00:00,1014.3,1018,1013.7,1017.3,4844
08/06/2018 14:15:00,1014.2,1017.4,1014.2,1017.1,3385
08/06/2018 14:30:00,1015,1017.3,1014,1017.3,2572
08/06/2018 14:45:00,1017.9,1017.9,1017.9,1017.9,1469
11/06/2018 09:00:00,1014.3,1016,1014.3,1015.8,1450
11/06/2018 09:15:00,1012,1014.7,1012,1014.6,3876
11/06/2018 09:30:00,1013.3,1016.1,1013,1016,4080
11/06/2018 09:45:00,1014.3,1017.6,1014.2,1017.2,3413
11/06/2018 10:00:00,1016.8,1019.8,1016.6,1019.3,3743
11/06/2018 10:15:00,1017,1019,1017,1018.4,2909
11/06/2018 10:30:00,1017,1019.3,1017,1019.1,2872
11/06/2018 10:45:00,1019,1023.7,1018.9,1023.7,4977
11/06/2018 11:00:00,1021.5,1024.8,1021.3,1024.7,4103
11/06/2018 11:15:00,1021.4,1024.5,1020.7,1024.2,3860
11/06/2018 11:30:00,1023.2,1026,1023,1026,1992
11/06/2018 13:00:00,1025.3,1027.5,1025.3,1027.5,1547
11/06/2018 13:15:00,1026.6,1029.7,1026.6,1029.1,3767
11/06/2018 13:30:00,1027.4,1029.3,1027,1028.9,2998
11/06/2018 13:45:00,1026,1028.5,1025.5,1028.4,3996
11/06/2018 14:00:00,1027.6,1031,1027.1,1031,5200
11/06/2018 14:15:00,1022.9,1028,1022,1027.5,7497
11/06/2018 14:30:00,1020.6,1023.6,1020.2,1023.5,2789
11/06/2018 14:45:00,1017.1,1017.1,1017.1,1017.1,1775
12/06/2018 09:00:00,1013,1014.5,1012.5,1013.7,1747
12/06/2018 09:15:00,1011.7,1013.7,1011.6,1013.5,3536
12/06/2018 09:30:00,1011.5,1013.6,1011.3,1013.6,4148
12/06/2018 09:45:00,1007.5,1013.5,1006.3,1013.5,5664
12/06/2018 10:00:00,1005.6,1010.2,1005.6,1009.8,5746
12/06/2018 10:15:00,1006,1010.2,1006,1010,4779
12/06/2018 10:30:00,1004.1,1008,1004.1,1008,4677
12/06/2018 10:45:00,1000.6,1007.2,1000.3,1006.7,5171
12/06/2018 11:00:00,997.7,1002.9,997,1002.7,7128
12/06/2018 11:15:00,997,1002.7,996.2,1001.5,4740
12/06/2018 11:30:00,996.2,999,995.6,999,1906
12/06/2018 13:00:00,995.5,998.8,995.3,998,1729
12/06/2018 13:15:00,996.1,1002,996,1002,5111
12/06/2018 13:30:00,1001.9,1004.7,1001,1004.5,6667
12/06/2018 13:45:00,999,1006,998.3,1005.6,6497
12/06/2018 14:00:00,1005.6,1011.9,1005.5,1011.5,7471
12/06/2018 14:15:00,1001,1011.5,1000.2,1010.7,8134
12/06/2018 14:30:00,1000.7,1006.1,1000.5,1006,3690
